organization,project_name,project_number,project_item_id,item_type,repo,issue_pr_number,task_title,task_description,assignees,assigned_by,status,priority,labels,milestone,iteration,due_date,created_at,updated_at,url
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdW22s,Issue,Little-sparks,,Center and client details not displayed in Upcoming Events → View details,"Steps to Reproduce:

Log in to the platform using the Superadmin account.
Click on Events.

Actual Result:
On the Upcoming Events page, when clicking the View button, the details are displayed, but the center and client details are not shown in the list.

Expected Result:
On the Upcoming Events page, when the View button is clicked, all event details should be displayed, including centre and client information in the list.

Environment: DEV

<img width=""991"" height=""844"" alt=""Image"" src=""https://github.com/user-attachments/assets/f96c596a-8592-4195-a9af-3c0d2616fc45"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-06 11:07:01+00:00,2025-08-19 05:13:25+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/93
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdYz-w,Issue,Little-sparks,,Booked slots not appearing on history page,"Steps to Reproduce:

Log in to the platform using the parent's account.
Click on Calendar.
Click on Slot Booking.

Actual Result:
After booking slots, they do not appear on the history page.

Expected Result:
After booking slots, they should appear on the history page.

Environment: DEV",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-07 06:04:33+00:00,2025-08-18 04:58:45+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/94
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdY0Dk,Issue,Little-sparks,,Announcement module - Web,"Description:

- Develop a frontend module that displays announcements created by a Super Admin as notifications to Parent users when they log in or visit the dashboard.

- This module should fetch announcements via API and support real-time or scheduled visibility.

- Super Admin: Creates announcements (handled via Admin Panel/backend).
- Parent (User): Receives and views announcements as notifications.",suruthisagar97,sharonss0809,Dev,Normal,Development,,,,2025-08-07 06:05:24+00:00,2025-08-13 09:00:16+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/95
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdZAqg,Issue,Little-sparks,,Created date shows as 'Invalid' on Leave Approval detail view,"Steps to Reproduce:

Log in to the platform using the superadmin account.
Click on Leave Approval

Actual Result:
On the Leave Approval page, when clicking the 'View' button, the details are displayed, but the created date should not be shown as 'Invalid'.

Expected Result:
The created date should be displayed correctly on the Leave Approval page when viewing the details.

Environment: DEV

<img width=""1915"" height=""868"" alt=""Image"" src=""https://github.com/user-attachments/assets/874b1f95-1e88-4438-ac9f-944910e18a5b"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-07 07:30:16+00:00,2025-08-11 09:40:53+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/98
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdbfyk,Issue,Little-sparks,,Email ID not updating after submitting changes on Center Head page.,"Steps to Reproduce:

Log in to the platform using the superadmin account.
Click on Center heads.

Actual Result:
On the center head page, after clicking the Edit button and changing the email ID, the updated email does not appear in the field after clicking the Submit button.

Expected Result:
After clicking the Edit button, changing the email ID, and clicking the Submit button, the updated email ID should be displayed in the field.

Environment: DEV

<!-- Failed to upload ""20250808-0434-04.9020222.mp4"" -->",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-08 04:35:29+00:00,2025-08-11 10:51:07+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/99
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdbzLQ,Issue,Little-sparks,,Event overlap in weekly view on Dashboard calendar.,"Steps to Reproduce:

Log in to the platform using the superadmin account.

Actual Result:
In the Dashboard page, events in the calendar field overlap with each other when switched to the weekly view.

Expected Result:
The events in the calendar field should not overlap when switched to the weekly view on the Dashboard page.

Environment: DEV

<img width=""1919"" height=""864"" alt=""Image"" src=""https://github.com/user-attachments/assets/bae7b746-677b-4d7e-aa69-fb43f111c5e3"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-08 07:32:40+00:00,2025-09-12 05:05:42+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/100
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdfjhs,Issue,Little-sparks,,Textbox shows empty space after copying and pasting user input in all roles.,"Steps to Reproduce:
Log in to the platform using the superadmin account.

Actual Result:
In all roles, when a user is added in the textbox and the text is copied and pasted, the textbox shows an empty space.

Expected Result:
The textbox should display the pasted text exactly as entered, without becoming empty.

Environment: DEV

https://github.com/user-attachments/assets/948fb309-7c1b-42dc-b497-fb61bdebb7f1",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-11 05:30:13+00:00,2025-09-12 05:07:54+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/102
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdiqn4,Issue,Little-sparks,,No attachments’ shown when creating announcement without document,"Steps to Reproduce:

Log in to the platform using the Center head account.
Click on Announcements.

Actual Result:
When creating an announcement without uploading a document, 'No attachments' is shown on the screen.

Expected Result:
'No attachments' should not be displayed when creating an announcement without uploading a document.

Environment: DEV

<img width=""1919"" height=""873"" alt=""Image"" src=""https://github.com/user-attachments/assets/fbcb1158-0917-4dc6-9c5d-b748fae935a0"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-12 07:12:24+00:00,2025-08-19 05:07:38+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/108
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdisEM,Issue,Little-sparks,,Incorrect creation date displayed after feedback submission,"Steps to Reproduce:
Log in to the platform using the Center head account.
Click on Feedback.

Actual Result:
After creating feedback, the creation date is shown incorrectly.

Expected Result:
After creating feedback, the correct creation date should be displayed.

Environment: DEV

<img width=""1590"" height=""767"" alt=""Image"" src=""https://github.com/user-attachments/assets/de8437ff-2add-4a26-be35-108ebf5c92d8"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-12 07:20:00+00:00,2025-08-19 05:04:02+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/109
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdlclo,Issue,Little-sparks,,Announcement Module- Client (Web),"Description:

Implement an Announcement Module in the client portal where:

- Clients can only view announcements posted by the Super Admin.
- Clients receive a notification whenever a new announcement is published.
- No option for clients to add, edit, or delete announcements.
- Announcements should be displayed in a read-only format with date and title for quick identification.
- Notifications should be triggered in real-time (or upon login) and clearly highlight unread announcements.",suruthisagar97,sharonss0809,Dev,Normal,Development,,,,2025-08-13 05:21:43+00:00,2025-08-19 05:30:14+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/110
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdmDl0,Issue,Little-sparks,,Student’s name not shown at top after sending message.,"Steps to Reproduce:

Log in to the platform using the Center head account.
click on Chats.

Actual Result:
After selecting any student and sending a message, the student's name is not listed at the top of the screen.

Expected Result:
After selecting a student and sending a message, the student's name should be listed at the top of the screen.

Environment: DEV

<img width=""1761"" height=""703"" alt=""Image"" src=""https://github.com/user-attachments/assets/0b661b64-ea30-417c-afac-dcdab8d5fc85"" />

![Image](https://github.com/user-attachments/assets/ef135f24-b3c8-46d6-898e-2aebe497ad95)",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-13 09:40:45+00:00,2025-08-19 06:09:44+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/111
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdmMfc,Issue,Little-sparks,,Student’s name not shown at top after filling details.,"Steps to Reproduce:
Log in to the platform using the Centre head account.
Click on Activities.
Click on General Activities.

Actual Result:
After filling in the details, the student's name is not listed at the top of the screen.

Expected Result:
After filling in the details, the student's name should be listed at the top of the screen.

Environment: DEV

![Image](https://github.com/user-attachments/assets/0abf9578-d1a9-4d7c-a76c-656b763e83b4)",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-13 10:38:22+00:00,2025-08-18 04:36:47+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/115
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgduc7k,Issue,Little-sparks,,Notifications are deleted automatically.,"Steps to Reproduce:
Log in to the platform using the Centerhead & Parent account.
Click on Activities.

Actual Result:
In the Notification tab, the received notification is deleted automatically.

Expected Result:
In the Notification tab, the received notifications should not be deleted automatically and should remain visible until manually cleared.

Environment: DEV",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-18 07:02:59+00:00,2025-08-20 09:15:43+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/119
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdu60Q,Issue,Little-sparks,,Announcement not displayed on calendar for today’s date,"Steps to Reproduce:
Log in to the platform using the Superadmin account.
Click on Announcements.

Actual Result:
An announcement has been created, but when selecting today’s date in the calendar, the announcement is not displayed for the current date.

Expected Result:
The announcement should be displayed on the calendar when selecting today’s date

Environment: DEV

https://github.com/user-attachments/assets/05069b1d-3754-4eb8-97fe-0b1d3f6054d4",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-18 09:52:09+00:00,2025-08-20 09:32:05+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/121
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdu8VA,Issue,Little-sparks,,Error shown after downloading document in Announcements tab,"Steps to Reproduce:
Log in to the platform using the Superadmin account.
Click on Announcements.

Actual Result:
When clicking the Download button in the Announcements tab, the document is downloaded successfully, but after the download, an error message is displayed.

Expected Result:
After clicking the Download button in the Announcements tab, the document should download successfully without showing any error message.

Environment: DEV

https://github.com/user-attachments/assets/3fcbc9f3-1e20-427e-8485-c925733364ff",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-18 10:00:49+00:00,2025-08-20 09:34:56+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/122
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdxcag,Issue,Little-sparks,,Error displayed when clicking ‘View Documents’ in student details.,"Steps to Reproduce:
Log in to the platform using the Superadmin account.
Click on Students.

Actual Result:
Select any student and click the ‘View’ button — the details are displayed. But when clicking ‘View Documents’, an error message appears.

Expected Result:
After selecting a student and clicking ‘View Documents’, the related documents should open without any error message.

https://github.com/user-attachments/assets/8eac584c-1bd7-4c6d-95ca-31efad2d3806",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-19 07:25:26+00:00,2025-08-21 04:33:03+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/127
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdx2tM,Issue,Little-sparks,,Chat notification - Mobile application,"Ensure notifications are received for:

New direct messages.

Group chat messages.

Display notification with:

Sender’s name.

Message preview (first 30–50 characters).

Chat/group name (if applicable).",Lakshana-Lakshmanan,Keerthicodework,In Progress,Normal,Development,,,,2025-08-19 09:51:11+00:00,2025-08-19 09:54:03+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/128
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdZAAA,Issue,Little-sparks,,Email ID and password exposed in Network tab,"Steps to Reproduce:

Log in to the platform using the superadmin account.

Actual Result:
In the Network tab, the email ID and password are displayed on the screen.

Expected Result:
Email ID and password should not be visible in the Network tab.

Environment: DEV

https://github.com/user-attachments/assets/f6bbdda1-3899-46eb-8220-6ee2d086b344",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-07 07:26:16+00:00,2025-09-01 06:26:30+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/97
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdx258,Issue,Little-sparks,,Feedback notification - Mobile application,"Trigger notifications for:

New feedback/comments.

Replies to user’s feedback.

Mentions in feedback.

Display notification with:

Feedback giver’s name.

Feedback type (comment/reply/mention).

Preview text (first 30–50 characters).",suruthisagar97,Keerthicodework,Dev,Normal,Development,,,,2025-08-19 09:52:26+00:00,2025-09-02 05:37:00+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/129
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgdx3G8,Issue,Little-sparks,,Change in Dashboard from Enquiry to Feedback,"Modify the dashboard to replace all references of ""Enquiry"" with ""Feedback"" to better align with updated terminology and functionality.",suruthisagar97,Keerthicodework,Dev,Normal,Development,,,,2025-08-19 09:53:40+00:00,2025-09-02 06:26:09+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/130
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3OIE,Issue,Little-sparks,,Code not pasting into text box,"Steps to Reproduce:

Log in to the superadmin platform.
Click on Forgot Password.

Actual Result:
Once I copy the code and paste it, the text box does not display the code.

Expected Result:
After copying the code, it should be successfully pasted into the text box.

Environment: DEV

https://github.com/user-attachments/assets/cfdf6690-5ed9-44db-826c-c8b70507cf78",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-21 05:20:38+00:00,2025-09-03 05:18:38+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/131
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3P00,Issue,Little-sparks,,Cannot edit OTP digit.,"Steps to Reproduce:

Log in to the superadmin platform.
Click on Forgot Password.

Actual Result:
On the ""Forgot Password"" page, if you change a digit in the middle of the OTP and enter a new number, it moves to the next field but does not allow entering the number in the text box.

Expected Result:
On the ""Forgot Password"" page, if you change a digit in the middle of the OTP and enter a new number, it moves to the next field but still allows entering the number in the text box.

Environment: DEV",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-21 05:34:48+00:00,2025-09-10 04:52:59+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/132
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3Thg,Issue,Little-sparks,,Latest feeds not displayed at top of Feed page,"Steps to Reproduce:

Log in to the platform using the Parents or Centerhead account.
Click on Connect.
Click on Feed.

Actual Result:
In the Feed pages, the latest feeds are not displayed at the top of the screen

Expected Result:
The latest feeds should be displayed at the top of the Feed page.",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-21 06:05:45+00:00,2025-08-25 07:11:00+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/134
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3Xew,Issue,Little-sparks,,Black line appears after clearing filter text with backspace.,"Steps to Reproduce:
Log in to the platform using the Superadmin account.
Click on Center.

Actual Result:
When enabling the filter and searching for any item, a black line appears on the screen after clearing the text using the backspace button.

Expected Result:
The screen should remain visually clean without any black lines or artifacts after clearing the filter text.

Env: Dev

https://github.com/user-attachments/assets/ad255f77-a08c-4522-bcbf-5b8b2a77b596",Sathish-codework,suruthisagar97,In Progress,Normal,bug,,,,2025-08-21 06:35:13+00:00,2025-08-21 06:35:52+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/135
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3Xjo,Issue,Little-sparks,,Enhancement client dashboard and add Pagination,"Description:

 Improve the Client Dashboard’s usability and performance by:

- redesigning key UI elements (overview cards, filters, table),
- adding server-side pagination to the client list and related tables,
- ensuring fast loads and consistent behavior across devices.

Objectives:

- Add pagination controls to the client list.
- Sync pagination, sorting, and filters.
- Show loading, empty, and error states gracefully.
- Ensure responsive and accessible UI.",suruthisagar97,sharonss0809,Dev,Normal,Development,,,,2025-08-21 06:35:48+00:00,2025-08-28 09:46:07+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/136
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3Ydc,Issue,Little-sparks,,Client log missing in Dashboard,"Steps to Reproduce:
Log in to the platform using the Center account.

Actual Result:
In the Dashboard, the client log is missing

Expected Result:
The client log should be visible in the Dashboard.

Env: Dev

<img width=""1917"" height=""867"" alt=""Image"" src=""https://github.com/user-attachments/assets/58ed545c-5679-4cbb-a2b0-a1836802cfcf"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-21 06:42:15+00:00,2025-09-10 05:03:52+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/137
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3YhA,Issue,Little-sparks,,Filter functionality- client dashboard,"Description: 

- Enhance the Client Dashboard by adding filter functionality to the client list.
- Users should be able to narrow results using search (name, email, ID), status, owner, and date ranges (created and last activity). 
- Filters must be server-side, persist in the URL for deep-linking, support multiple selections, and handle empty/invalid states gracefully.",suruthisagar97,sharonss0809,Dev,Normal,Development,,,,2025-08-21 06:42:37+00:00,2025-08-28 09:55:08+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/138
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3ZFE,Issue,Little-sparks,,Filter enabled without clicking filter button,"Steps to Reproduce:
Log in to the platform using the Centre account.

Actual Result:
The filter is always enabled without clicking the filter button.

Expected Result:
The filter should only be enabled after clicking the filter button.

Env: Dev

<img width=""1919"" height=""875"" alt=""Image"" src=""https://github.com/user-attachments/assets/a127aa51-637c-4dd7-96c5-35bf43db658f"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-21 06:46:58+00:00,2025-08-28 10:22:18+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/139
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3aNI,Issue,Little-sparks,,Slot booking details- Client Dashboard,"Description:

Add a Slot Booking Details section to the Client Dashboard, allowing clients to view all booked slots and their details in a clear, accessible format.

Acceptance Criteria

- Client can view a list of booked slots with all relevant details.
- Filters (date, status, service type) update the results correctly.
- Sorting by date works as expected.
- Empty, loading, and error states are displayed clearly.
- Works seamlessly across desktop and mobile, passing accessibility checks.",suruthisagar97,sharonss0809,Dev,Normal,Development,,,,2025-08-21 06:54:02+00:00,2025-09-01 05:41:16+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/140
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3aoM,Issue,Little-sparks,,Attendance details- Client dashboard,"Description:

Add an Attendance Details section to the Client Dashboard, allowing clients to view their attendance history with clear and structured information.

Acceptance Criteria

- Client can view attendance history with date, times, and status.
- Filters (date, status) update the results correctly.
- Sorting by date works as expected.
- Empty, loading, and error states are displayed clearly.
- Works seamlessly across desktop and mobile, passing accessibility checks.",suruthisagar97,sharonss0809,Dev,Normal,Development,,,,2025-08-21 06:56:17+00:00,2025-09-04 06:11:53+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/141
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3a6w,Issue,Little-sparks,,Filter missing on Center Head page,"Steps to Reproduce:
Log in to the platform using the Centre account.
Click on Centerhead.

Actual Result:
In the Center Head page, the filter is missing on the screen.

Expected Result:
The filter should be visible on the Center Head page.

Env: Dev

<img width=""1919"" height=""869"" alt=""Image"" src=""https://github.com/user-attachments/assets/0c87ae9e-a597-475a-a925-f71ce3433287"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-21 06:58:27+00:00,2025-08-28 10:23:37+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/142
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3ei8,Issue,Little-sparks,,Inactivated users not visible in Client account,"Steps to Reproduce:
Log in to the platform using the Client account.
Click on Centerhead.

Actual Result:
In the Center Head page, when any user is inactivated in the Super Admin page, they do not appear in the Client account.

Expected Result:
When a user is inactivated in the Super Admin page, the change should be reflected in the Client account on the Center Head page.

Env:Dev


<img width=""1919"" height=""930"" alt=""Image"" src=""https://github.com/user-attachments/assets/e96ed0f3-21b3-425a-a001-d308a3d0d5fa"" />

<img width=""1919"" height=""866"" alt=""Image"" src=""https://github.com/user-attachments/assets/26707c9f-b18c-4853-84a1-eadadfaddd5a"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-21 07:21:24+00:00,2025-08-28 10:27:40+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/143
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3r3k,Issue,Little-sparks,,Dashboard table shows Center Head name as N/A,"Steps to Reproduce:
Log in to the platform using the Client account.

Actual Result:
In the Dashboard page, the Center Head name in the table is shown as N/A.

Expected Result:
The Dashboard table should display the correct Center Head name instead of N/A.

Env: Dev

<img width=""1917"" height=""871"" alt=""Image"" src=""https://github.com/user-attachments/assets/b2db8286-d7cf-4ccc-8543-ec7ecb78a74a"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-21 08:39:24+00:00,2025-08-28 10:20:21+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/144
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeOyCc,Issue,Little-sparks,,Milestones - Mobile Application (Backend),"Create a tab for the milestones along with the general activity and daily activity

**The purpose of this structure is to clearly separate long-term objectives, recurring/general work, and daily execution, making it easier to monitor progress and stay accountable.**",suruthisagar97,Keerthicodework,Dev,Normal,,,,,2025-09-01 10:18:44+00:00,2025-09-09 05:18:47+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/168
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd34TQ,Issue,Little-sparks,,'Create Events' button on Events Management page,"Steps to Reproduce:
Log in to the platform using the Client account.
Click on Events.

Actual Result:
In the Events Management page, the 'Create Events' button

Expected Result:
In the Events Management page, the 'Create Events' button should be removed.

Env: Dev

<img width=""1934"" height=""868"" alt=""Image"" src=""https://github.com/user-attachments/assets/2094ede7-594b-44b3-a498-fa3164ce48af"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-21 09:45:52+00:00,2025-09-03 06:38:06+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/147
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd3-h4,Issue,Little-sparks,,Replace Center ID with Type (Captive/Aggregate) on Center Head List page,"Steps to Reproduce:
Log in to the platform using the Client account.
Click on Centerheads.


Actual Result:
On the Center Head List page, the Center ID should be removed and replaced with the Type (Captive or Aggregate).

Expected Result:
The Center Head List page should display the Type (Captive or Aggregate) instead of the Center ID.

Env: Dev
Role: Client

<img width=""1918"" height=""965"" alt=""Image"" src=""https://github.com/user-attachments/assets/61316c5d-f699-4fa4-8e5a-9ca0b0eaa9c8"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-21 10:25:53+00:00,2025-09-03 05:21:09+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/148
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgd6OeA,Issue,Little-sparks,,Username and temp password not received after email ID change,"Steps to Reproduce:

Log in to the Superadmin platform.

Actual Result:
In any role, after editing and changing the current email ID, the username and temporary password are not received at the specified email address.

Expected Result:
After editing and changing the current email ID in any role, the username and temporary password should be delivered to the newly specified email address.

Env: DEV",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-22 06:39:45+00:00,2025-09-01 07:01:54+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/149
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeBa2k,Issue,Little-sparks,,Unliked feed appears liked again after navigating back to Feeds page,"Steps to Reproduce:
Log in to the platform using the Parents account.

Actual Result:
In the Feeds page, when you unlike a feed and navigate to another screen, then return to the same feed screen, the feed still appears as liked.

Expected Result:
When a feed is unliked, it should remain unliked after navigating away and returning to the same feed screen.

Env:Dev",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-26 07:11:44+00:00,2025-09-04 07:08:55+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/153
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeB3Yo,Issue,Little-sparks,,Enhanced feed likes visibility in mobile application.,"Description:

- Center heads to view detailed information on which parents have liked a particular feed post, enabling better engagement tracking and oversight.
- Parents to view the total like count on a feed post and see the list of other parents who have liked the same post.",suruthisagar97,sharonss0809,Dev,Normal,Development,,,,2025-08-26 09:41:28+00:00,2025-09-04 07:12:58+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/156
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeB8Ys,Issue,Little-sparks,,Enable Super Admin to view parent payments for booked slots,"Description:

- Implemented payment visibility for Super Admin. 
- The system now allows Super Admins to view the payment details of parents for specific booked slots. 
- This includes mapping the parent’s booking to its corresponding payment record, ensuring accurate tracking, transparency, and better management of financial records",suruthisagar97,sharonss0809,Dev,Normal,Development,,,,2025-08-26 10:08:32+00:00,2025-09-01 05:42:11+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/158
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeB-is,Issue,Little-sparks,,Enable Clients to view parent payments for slots booked in their centers,"Description:

- Implemented payment visibility for clients. 
- Clients can now view the payment details of parents for specific slots booked through their respective centers.
- This enhancement ensures transparency, enables better financial tracking, and allows clients to monitor booking-related payments within their centres.",suruthisagar97,sharonss0809,Dev,Normal,Development,,,,2025-08-26 10:22:01+00:00,2025-09-01 05:41:54+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/159
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeH4PQ,Issue,Little-sparks,,Unable to Use Deleted Student's Email ID for New Student Creation,"Steps to Reproduce:
Log in to the platform using the Superadmin account.
Click on Students.

Actual Result:
Delete a student from the list and use the same email ID to create another. It shows 'email already exists'.

Expected Result:
After deleting a student from the list, using the same email ID to create another student should be allowed without showing the 'email already exists' message.",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-28 09:50:56+00:00,2025-09-18 06:35:19+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/162
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeH_bo,Issue,Little-sparks,,Student Not Removed from Screen After Deletion in Superadmin Role,"Steps to Reproduce:
Log in to the platform using the Client account.
Click on Students.

Actual Result:
In the Superadmin role, after deleting a student from the list in the client account, the particular student will not be removed from the screen.

Expected Result:
After deleting a student from the list in the client account under the Superadmin role, the student should be removed from the screen immediately.

<!-- Failed to upload ""Screen Recording 2025-08-28 160207.mp4"" -->",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-28 10:38:33+00:00,2025-09-03 05:29:33+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/163
CodeWork-ai,Little sparks,8,PVTI_lADOCzkvuc4A-bcMzgeIBSA,Issue,Little-sparks,,Listing Details Not Displayed Properly on Students List Page,"Steps to Reproduce:
Log in to the platform using the Client account.
Click on Students.

Actual Result:
On the Students List page, the listing details are not displayed properly.

Expected Result:
On the Students List page, the listing details should be displayed properly, with all information clearly visible and formatted correctly.

<img width=""1567"" height=""740"" alt=""Image"" src=""https://github.com/user-attachments/assets/3fd3b671-ac74-4974-9955-34f6f058e6b9"" />",suruthisagar97,suruthisagar97,Dev,Normal,bug,,,,2025-08-28 10:49:44+00:00,2025-09-03 06:34:59+00:00,https://github.com/CodeWork-ai/Little-sparks/issues/164
